pid,inicio,fim,num_tracks
101461,370276,370281,5
101462,370282,370357,75
101463,370358,370381,23
101464,370382,370451,69
101465,370452,370479,27
101466,370480,370502,22
101467,370503,370655,152
101468,370656,370675,19
101469,370676,370827,151
101470,370828,370877,49
101471,370878,370897,19
101472,370898,370940,42
101473,370941,370988,47
101474,370989,371061,72
101475,371062,371096,34
101476,371097,371232,135
101477,371233,371295,62
101478,371296,371396,100
101479,371397,371412,15
101480,371413,371535,122
101481,371536,371588,52
101482,371589,371631,42
101483,371632,371640,8
101484,371641,371731,90
101485,371732,371782,50
101486,371783,371808,25
101487,371809,371890,81
101488,371891,371963,72
101489,371964,372094,130
101490,372095,372155,60
101491,372156,372229,73
101492,372230,372316,86
101493,372317,372470,153
101494,372471,372551,80
101495,372552,372575,23
101496,372576,372638,62
101497,372639,372700,61
101498,372701,372719,18
101499,372720,372860,140
101500,372861,372955,94
101501,372956,373006,50
101502,373007,373052,45
101503,373053,373151,98
101504,373152,373255,103
101505,373256,373275,19
101506,373276,373327,51
101507,373328,373359,31
101508,373360,373396,36
101509,373397,373426,29
101510,373427,373449,22
101511,373450,373507,57
101512,373508,373552,44
101513,373553,373593,40
101514,373594,373689,95
101515,373690,373715,25
101516,373716,373758,42
101517,373759,373790,31
101518,373791,373862,71
101519,373863,373886,23
101520,373887,373980,93
101521,373981,373988,7
101522,373989,374116,127
101523,374117,374162,45
101524,374163,374209,46
101525,374210,374228,18
101526,374229,374246,17
101527,374247,374274,27
101528,374275,374290,15
101529,374291,374394,103
101530,374395,374454,59
101531,374455,374465,10
101532,374466,374569,103
101533,374570,374652,82
101534,374653,374769,116
101535,374770,374824,54
101536,374825,375009,184
101537,375010,375056,46
101538,375057,375077,20
101539,375078,375109,31
101540,375110,375178,68
101541,375179,375216,37
101542,375217,375320,103
101543,375321,375335,14
101544,375336,375401,65
101545,375402,375438,36
101546,375439,375505,66
101547,375506,375548,42
101548,375549,375628,79
101549,375629,375674,45
101550,375675,375870,195
101551,375871,375894,23
101552,375895,375936,41
101553,375937,376033,96
101554,376034,376040,6
101555,376041,376090,49
101556,376091,376166,75
101557,376167,376197,30
101558,376198,376418,220
101559,376419,376450,31
101560,376451,376463,12
101561,376464,376538,74
101562,376539,376561,22
101563,376562,376622,60
101564,376623,376635,12
101565,376636,376793,157
101566,376794,376837,43
101567,376838,376873,35
101568,376874,377122,248
101569,377123,377138,15
101570,377139,377148,9
101571,377149,377370,221
101572,377371,377429,58
101573,377430,377461,31
101574,377462,377495,33
101575,377496,377528,32
101576,377529,377541,12
101577,377542,377602,60
101578,377603,377799,196
101579,377800,378050,250
101580,378051,378126,75
101581,378127,378230,103
101582,378231,378264,33
101583,378265,378342,77
101584,378343,378365,22
101585,378366,378416,50
101586,378417,378513,96
101587,378514,378602,88
101588,378603,378647,44
101589,378648,378771,123
101590,378772,378981,209
101591,378982,379097,115
101592,379098,379160,62
101593,379161,379193,32
101594,379194,379273,79
101595,379274,379309,35
101596,379310,379325,15
101597,379326,379367,41
101598,379368,379385,17
101599,379386,379544,158
101600,379545,379608,63
101601,379609,379761,152
101602,379762,379772,10
101603,379773,379907,134
101604,379908,379931,23
101605,379932,379959,27
101606,379960,379969,9
101607,379970,379994,24
101608,379995,380076,81
101609,380077,380132,55
101610,380133,380330,197
101611,380331,380360,29
101612,380361,380557,196
101613,380558,380580,22
101614,380581,380642,61
101615,380643,380662,19
101616,380663,380677,14
101617,380678,380709,31
101618,380710,380753,43
101619,380754,380777,23
101620,380778,380803,25
101621,380804,380864,60
101622,380865,381026,161
101623,381027,381053,26
101624,381054,381107,53
101625,381108,381156,48
101626,381157,381185,28
101627,381186,381215,29
101628,381216,381299,83
101629,381300,381397,97
101630,381398,381406,8
101631,381407,381448,41
101632,381449,381496,47
101633,381497,381540,43
101634,381541,381600,59
101635,381601,381656,55
101636,381657,381737,80
101637,381738,381743,5
101638,381744,381974,230
101639,381975,382083,108
101640,382084,382095,11
101641,382096,382119,23
101642,382120,382211,91
101643,382212,382236,24
101644,382237,382247,10
101645,382248,382411,163
101646,382412,382535,123
101647,382536,382546,10
101648,382547,382560,13
101649,382561,382575,14
101650,382576,382610,34
101651,382611,382634,23
101652,382635,382654,19
101653,382655,382736,81
101654,382737,382799,62
101655,382800,382980,180
101656,382981,382988,7
101657,382989,383069,80
101658,383070,383152,82
101659,383153,383221,68
101660,383222,383355,133
101661,383356,383383,27
101662,383384,383591,207
101663,383592,383646,54
101664,383647,383670,23
101665,383671,383679,8
101666,383680,383739,59
101667,383740,383834,94
101668,383835,383861,26
101669,383862,383891,29
101670,383892,383996,104
101671,383997,384067,70
101672,384068,384136,68
101673,384137,384234,97
101674,384235,384253,18
101675,384254,384371,117
101676,384372,384384,12
101677,384385,384425,40
101678,384426,384511,85
101679,384512,384523,11
101680,384524,384545,21
101681,384546,384601,55
101682,384602,384762,160
101683,384763,384796,33
101684,384797,384856,59
101685,384857,384886,29
101686,384887,384979,92
101687,384980,385067,87
101688,385068,385085,17
101689,385086,385113,27
101690,385114,385175,61
101691,385176,385302,126
101692,385303,385318,15
101693,385319,385396,77
101694,385397,385532,135
101695,385533,385573,40
101696,385574,385738,164
101697,385739,385763,24
101698,385764,385808,44
101699,385809,385862,53
101700,385863,385886,23
101701,385887,385923,36
101702,385924,385951,27
101703,385952,385976,24
101704,385977,385996,19
101705,385997,386056,59
101706,386057,386124,67
101707,386125,386157,32
101708,386158,386170,12
101709,386171,386401,230
101710,386402,386414,12
101711,386415,386480,65
101712,386481,386489,8
101713,386490,386704,214
101714,386705,386745,40
101715,386746,386793,47
101716,386794,386876,82
101717,386877,386996,119
101718,386997,387042,45
101719,387043,387070,27
101720,387071,387106,35
101721,387107,387127,20
101722,387128,387161,33
101723,387162,387259,97
101724,387260,387280,20
101725,387281,387307,26
101726,387308,387402,94
101727,387403,387517,114
101728,387518,387662,144
101729,387663,387680,17
101730,387681,387722,41
101731,387723,387757,34
101732,387758,387791,33
101733,387792,387841,49
101734,387842,387980,138
101735,387981,388007,26
101736,388008,388019,11
101737,388020,388129,109
101738,388130,388177,47
101739,388178,388206,28
101740,388207,388278,71
101741,388279,388291,12
101742,388292,388374,82
101743,388375,388383,8
101744,388384,388468,84
101745,388469,388486,17
101746,388487,388512,25
101747,388513,388526,13
101748,388527,388558,31
101749,388559,388564,5
101750,388565,388623,58
101751,388624,388690,66
101752,388691,388779,88
101753,388780,388856,76
101754,388857,388968,111
101755,388969,389198,229
101756,389199,389212,13
101757,389213,389265,52
101758,389266,389310,44
101759,389311,389330,19
101760,389331,389398,67
101761,389399,389426,27
101762,389427,389440,13
101763,389441,389516,75
101764,389517,389555,38
101765,389556,389567,11
101766,389568,389660,92
101767,389661,389886,225
101768,389887,389916,29
101769,389917,389968,51
101770,389969,390030,61
101771,390031,390204,173
101772,390205,390295,90
101773,390296,390314,18
101774,390315,390443,128
101775,390444,390459,15
101776,390460,390479,19
101777,390480,390613,133
101778,390614,390733,119
101779,390734,390747,13
101780,390748,390766,18
101781,390767,390815,48
101782,390816,390851,35
101783,390852,390895,43
101784,390896,391002,106
101785,391003,391219,216
101786,391220,391367,147
101787,391368,391408,40
101788,391409,391462,53
101789,391463,391531,68
101790,391532,391553,21
101791,391554,391607,53
101792,391608,391681,73
101793,391682,391689,7
101794,391690,391877,187
101795,391878,391970,92
101796,391971,392016,45
101797,392017,392131,114
101798,392132,392211,79
101799,392212,392285,73
101800,392286,392309,23
101801,392310,392350,40
101802,392351,392419,68
101803,392420,392446,26
101804,392447,392499,52
101805,392500,392579,79
101806,392580,392724,144
101807,392725,392844,119
101808,392845,392888,43
101809,392889,392984,95
101810,392985,393029,44
101811,393030,393091,61
101812,393092,393302,210
101813,393303,393341,38
101814,393342,393400,58
101815,393401,393417,16
101816,393418,393426,8
101817,393427,393505,78
101818,393506,393636,130
101819,393637,393695,58
101820,393696,393788,92
101821,393789,393874,85
101822,393875,393887,12
101823,393888,393950,62
101824,393951,393990,39
101825,393991,394025,34
101826,394026,394153,127
101827,394154,394166,12
101828,394167,394185,18
101829,394186,394215,29
101830,394216,394231,15
101831,394232,394261,29
101832,394262,394308,46
101833,394309,394326,17
101834,394327,394492,165
101835,394493,394538,45
101836,394539,394585,46
101837,394586,394625,39
101838,394626,394640,14
101839,394641,394717,76
101840,394718,394901,183
101841,394902,394917,15
101842,394918,394931,13
101843,394932,394974,42
101844,394975,395010,35
101845,395011,395193,182
101846,395194,395304,110
101847,395305,395372,67
101848,395373,395406,33
101849,395407,395430,23
101850,395431,395451,20
101851,395452,395505,53
101852,395506,395634,128
101853,395635,395649,14
101854,395650,395672,22
101855,395673,395700,27
101856,395701,395722,21
101857,395723,395782,59
101858,395783,395872,89
101859,395873,396002,129
101860,396003,396032,29
101861,396033,396042,9
101862,396043,396170,127
101863,396171,396267,96
101864,396268,396324,56
101865,396325,396335,10
101866,396336,396411,75
101867,396412,396654,242
101868,396655,396679,24
101869,396680,396716,36
101870,396717,396733,16
101871,396734,396886,152
101872,396887,396907,20
101873,396908,397158,250
101874,397159,397221,62
101875,397222,397310,88
101876,397311,397392,81
101877,397393,397538,145
101878,397539,397589,50
101879,397590,397700,110
101880,397701,397948,247
101881,397949,398055,106
101882,398056,398103,47
101883,398104,398285,181
101884,398286,398340,54
101885,398341,398383,42
101886,398384,398411,27
101887,398412,398589,177
101888,398590,398666,76
101889,398667,398774,107
101890,398775,398838,63
101891,398839,398931,92
101892,398932,398966,34
101893,398967,399006,39
101894,399007,399037,30
101895,399038,399190,152
101896,399191,399279,88
101897,399280,399441,161
101898,399442,399450,8
101899,399451,399505,54
101900,399506,399550,44
101901,399551,399599,48
101902,399600,399634,34
101903,399635,399671,36
101904,399672,399722,50
101905,399723,399733,10
101906,399734,399835,101
101907,399836,399939,103
101908,399940,399948,8
101909,399949,399993,44
101910,399994,400195,201
101911,400196,400306,110
101912,400307,400330,23
101913,400331,400538,207
101914,400539,400598,59
101915,400599,400654,55
101916,400655,400722,67
101917,400723,400926,203
101918,400927,401020,93
101919,401021,401098,77
101920,401099,401146,47
101921,401147,401185,38
101922,401186,401283,97
101923,401284,401289,5
101924,401290,401313,23
101925,401314,401382,68
101926,401383,401426,43
101927,401427,401446,19
101928,401447,401460,13
101929,401461,401541,80
101930,401542,401548,6
101931,401549,401565,16
101932,401566,401624,58
101933,401625,401662,37
101934,401663,401711,48
101935,401712,401730,18
101936,401731,401737,6
101937,401738,401865,127
101938,401866,401937,71
101939,401938,401995,57
101940,401996,402036,40
101941,402037,402066,29
101942,402067,402127,60
101943,402128,402190,62
101944,402191,402373,182
101945,402374,402436,62
101946,402437,402469,32
101947,402470,402481,11
101948,402482,402553,71
101949,402554,402577,23
101950,402578,402711,133
101951,402712,402853,141
101952,402854,402888,34
101953,402889,402927,38
101954,402928,403024,96
101955,403025,403062,37
101956,403063,403083,20
101957,403084,403152,68
101958,403153,403196,43
101959,403197,403252,55
101960,403253,403281,28
101961,403282,403399,117
101962,403400,403437,37
101963,403438,403507,69
101964,403508,403547,39
101965,403548,403712,164
101966,403713,403800,87
101967,403801,403844,43
101968,403845,403909,64
101969,403910,403944,34
101970,403945,403991,46
101971,403992,404181,189
101972,404182,404375,193
101973,404376,404429,53
101974,404430,404549,119
101975,404550,404563,13
101976,404564,404624,60
101977,404625,404676,51
101978,404677,404811,134
101979,404812,404958,146
101980,404959,405066,107
101981,405067,405207,140
101982,405208,405230,22
101983,405231,405254,23
101984,405255,405261,6
101985,405262,405356,94
101986,405357,405386,29
101987,405387,405430,43
101988,405431,405522,91
101989,405523,405538,15
101990,405539,405610,71
101991,405611,405770,159
101992,405771,405808,37
101993,405809,405836,27
101994,405837,405874,37
101995,405875,405924,49
101996,405925,405945,20
101997,405946,405963,17
101998,405964,405999,35
101999,406000,406033,33
102000,406034,406078,44
102001,406079,406165,86
102002,406166,406205,39
102003,406206,406337,131
102004,406338,406400,62
102005,406401,406439,38
102006,406440,406544,104
102007,406545,406571,26
102008,406572,406627,55
102009,406628,406726,98
102010,406727,406770,43
102011,406771,406863,92
102012,406864,407040,176
102013,407041,407093,52
102014,407094,407127,33
102015,407128,407187,59
102016,407188,407282,94
102017,407283,407293,10
102018,407294,407330,36
102019,407331,407383,52
102020,407384,407481,97
102021,407482,407499,17
102022,407500,407590,90
102023,407591,407707,116
102024,407708,407770,62
102025,407771,407888,117
102026,407889,407974,85
102027,407975,408004,29
102028,408005,408197,192
102029,408198,408394,196
102030,408395,408537,142
102031,408538,408612,74
102032,408613,408632,19
102033,408633,408689,56
102034,408690,408753,63
102035,408754,408808,54
102036,408809,408833,24
102037,408834,408849,15
102038,408850,408883,33
102039,408884,408899,15
102040,408900,408947,47
102041,408948,408959,11
102042,408960,409075,115
102043,409076,409185,109
102044,409186,409215,29
102045,409216,409275,59
102046,409276,409340,64
102047,409341,409359,18
102048,409360,409387,27
102049,409388,409438,50
102050,409439,409661,222
